,Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION,Top_1_RF_Diff_Predict,Top_1_RF_Price_Predict,Top_5_RF_Diff_Predict,Top_5_RF_Price_Predict,Top_1_GT_Diff_Predict,Top_1_GT_Price_Predict,Top_5_GT_Diff_Predict,Top_5_GT_Price_Predict,Top_1_GRNN_Diff_Predict,Top_1_GRNN_Price_Predict,Top_5_GRNN_Diff_Predict,Top_5_GRNN_Price_Predict,Top_1_CNN1D_Diff_Predict,Top_1_CNN1D_Price_Predict,Top_5_CNN1D_Diff_Predict,Top_5_CNN1D_Price_Predict,Top_1_LSTM_Diff_Predict,Top_1_LSTM_Price_Predict,Top_5_LSTM_Diff_Predict,Top_5_LSTM_Price_Predict,Top_1_CNN1D_LSTM_Diff_Predict,Top_1_CNN1D_LSTM_Price_Predict,Top_5_CNN1D_LSTM_Diff_Predict,Top_5_CNN1D_LSTM_Price_Predict,Top_1_Transformer_Diff_Predict,Top_1_Transformer_Price_Predict,Top_5_Transformer_Diff_Predict,Top_5_Transformer_Price_Predict,Top_1_Combined_Diff_Predict,Top_1_Combined_Price_Predict,Top_5_Combined_Diff_Predict,Top_5_Combined_Price_Predict
1786,2023-10-27,42000.0,42000.0,42000.0,42000.0,0,0,0,0,0,0,0,0,42036.12468592767,42011.25,41986.375314072335,42006.30560310586,42010.01598246718,42010.78571428572,41997.31523634253,42009.5,42003.32243742742,42009.69332565053,42000.0,42012.5,42012.5,42028.57700382415,-42028.57700382415,42009.5,42002.81596853718,42004.1084095183,42012.3125,42009.36559139785,-3.75,-77.77777777772118,-3.1654685615212657,-1.674634663539787,-1.4908338979814786,-3.75,1.96581196581408,-5.71581196581408,-2.991428305831505,-1.5841193014425132,-1.4073090043889918,91.8023129782337,0.0,80.74734830107269,-0.0089264460842656,0.0,0.0,1.0,100.0,-0.000248379829526,0.0,0.0,0.0,17.490523362617274,0.0416441032443268,0.0,13.955902364873737,22.33944829314777,11.396017055643249,-6.962864043533425,0.3800930788371686,0.922803568090597,42000.0,42000.0,42000.0,42000.0,1.0000000000000913,42000.0,-53.94538183353896,42017.857142857145,-1.3736263736263736,0.0,41998.62637362638,0.0,7.74160866200417,7.9318746130681985,100.0,85.71428571428572,-14.285714285714286,-7.750349543705344,6.406830703229439,0.0,37.49063383597118,32.97595855889721,46.12482522814732,-7.579122514774403e-14,-8.684411214845668e-15,0.0,-7.579122514774403e-14,10.02263975107074,10.022639751070642,36.918767507002805,-100.0,0.0,1,0.6020059816816404,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42025.0,25.0,0.000595238095238,1.0,42000.0,42025.0,25.0,0.000595238095238,1.0,0.5818387866020203,42000.5818387866,0.36304154992103577,42000.36304154992,1.1657966375350952,42001.165796637535,3.012786865234375,42003.012786865234,167.8760223388672,42167.87602233887,-442.8744201660156,41557.125579833984,-79.50960540771484,41920.490394592285,147.73037719726562,42147.730377197266,-75.01518249511719,41924.98481750488,181.31167602539062,42181.31167602539,-602.54052734375,41397.45947265625,-157.23373413085938,41842.76626586914,,,,,64.82969665527344,42064.82969665527,155.0584716796875,42155.05847167969
1787,2023-10-30,42025.0,42025.0,42025.0,42025.0,0,0,0,0,0,0,0,0,42037.5,42012.5,41987.5,42008.41603559737,42010.98269327575,42009.72619047619,41997.646897083854,42010.333333333336,42014.16121871371,42010.81029891632,42012.5,42012.5,42012.5,42028.005463747664,-42028.005463747664,42010.333333333336,42003.992046151136,42007.430529622085,42012.375,42010.36559139785,-2.4358974358983687,118.95424836602898,-1.4388830573007,-1.6274843422919696,0.1886012849912697,-2.4358974358983687,1.1858974358991772,-3.6217948717975457,-1.3734988119249465,-1.541995203539,0.1684963916140534,85.24500490835986,0.0,99.97968056528178,-0.0057982690641005,0.0,0.0,1.0,100.0,-0.0002595366495938,0.0,0.0,0.0,18.02691455100176,0.0428956919714497,25.0,13.622660153178792,12.760434032672038,-0.8080586036693767,-18.942878078449272,0.2208750492191381,0.8458249832718298,42025.0,42025.0,42025.0,42025.0,1.0000000000000897,42006.42857142857,-21.037511025421814,42011.42857142857,-0.3846153846153846,10.0,42006.04395604396,100.0,7.756852902922924,7.846698840845949,92.85714285714286,100.0,7.142857142857143,10.332322854550869,7.95502803486673,0.0,33.77687792771694,39.61524161252618,55.16616142727544,33.33333333333326,11.111111111111102,100.0,33.33333333333326,100.0,40.01509316738039,37.61904761904762,-0.0,0.0,1,0.6153900722262577,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,0,1,1,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,1,0,0,1,1,0,1,0,1,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42025.0,0.0,0.0,0.0,42025.0,42269.150390625,244.150390625,0.0058096464158239,1.0,0.5818387866020203,42025.5818387866,0.36304154992103577,42025.36304154992,1.1657966375350952,42026.165796637535,3.012786865234375,42028.012786865234,-138.7569122314453,41886.243087768555,-342.47821044921875,41682.52178955078,-108.88146209716797,41916.11853790283,-155.907470703125,41869.092529296875,-74.84547424316406,41950.154525756836,182.57391357421875,42207.57391357422,-591.3847045898438,41433.615295410156,-152.60189819335938,41872.39810180664,,,,,-64.84629821777344,41960.15370178223,136.86709594726562,42161.867095947266
1788,2023-10-31,42266.7265625,42275.80078125,42262.5,42025.0,0,0,0,0,0,0,0,0,42037.5,42012.5,41987.5,42010.33196648496,42011.88703564506,42009.381868131866,41997.76074974948,42010.333333333336,42014.70315777802,42010.907620387865,42025.0,42012.5,42137.900390625,42000.0,42000.0,42010.333333333336,42007.73227245707,42010.35636628325,42012.333333333336,42011.31182795699,-1.1217948717967374,445.19491896622543,-0.0697475989290978,-1.3159369936193952,1.246189394690297,-1.1217948717967374,0.5519943019955664,-1.673789173792304,-0.0859498857025755,-1.250786139971715,1.1648362542691395,79.15607598633416,25.0,343.6390560606188,-0.0026702065977034,0.0595238095238093,0.000595238095238,1.000595238095238,100.0595238095238,-0.0002592611099472,0.0,0.0,0.0,34.65361931521591,0.0824595343610134,250.80078125,13.38859353895686,13.07689747093866,-10.081943456130558,-9.732561385623228,0.2262585671105687,0.8487585442533631,42207.5068359375,42269.150390625,42187.766927083336,42147.0751953125,0.9474971692813068,42012.857142857145,31.148580986195007,42005.0,0.6043956043956044,12.24744871391589,42013.46153846154,150.0,11.671065147633072,9.717635491425227,85.71428571428572,100.0,14.285714285714286,10.33232285455087,62.555824328864986,0.0,16.315771741373933,70.83140908948326,55.16616142727543,36.35483794820944,23.22939042718094,9.064513844628568,36.35483794820944,99.99999999999986,70.0075465836901,13.676674096284408,-90.93548615537144,-18.173861967694567,1,0.978184208691948,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,1,-1,-1,0,1,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42025.0,0.0,0.0,0.0,42269.150390625,42000.0,-269.150390625,-0.0063675372733466,-1.0,0.5818387866020203,42025.5818387866,0.36304154992103577,42025.36304154992,1.1657966375350952,42026.165796637535,3.012786865234375,42028.012786865234,-763.7176513671875,41261.28234863281,905.6911010742188,42930.69110107422,-65.08073425292969,41959.91926574707,232.85025024414062,42257.85025024414,-73.08565521240234,41951.9143447876,187.1278839111328,42212.12788391113,-556.0066528320312,41468.99334716797,-145.291748046875,41879.708251953125,,,,,-180.72633361816406,41844.273666381836,265.8090515136719,42290.80905151367
1789,2023-11-01,42000.0,42000.0,42000.0,42025.0,0,0,0,0,0,0,0,0,42038.62468592767,42013.75,41988.875314072335,42012.0697084314,42012.73303334538,42010.17857142857,41998.135774827904,42011.16666666666,42015.21799988912,42011.01537987539,42025.0,42012.5,42137.900390625,42275.80078125,-42275.80078125,42011.16666666666,42012.45216579951,42012.92674640844,42012.29166666666,42012.25806451613,-2.0833333333357587,-39.84501182803035,1.0037317214373616,-0.8520032506080437,1.8557349720454053,-2.0833333333357587,-0.0819088319080442,-2.0014245014277146,0.9273523937517894,-0.8151584332270142,1.7425108269788034,336.00207055873886,25.0,319.09340919914604,-0.0049588416146046,0.0595238095238093,0.000595238095238,1.000595238095238,100.0595238095238,-0.0002495598222851,0.0,0.0,0.0,33.96407507841478,0.0808187390325158,25.0,13.207278264977278,68.85540812545845,-10.812822756648618,2.0323391858719004,0.9326730757764228,0.914568989895902,42006.25,42000.0,42008.333333333336,42012.5,0.9501536935374144,42015.71428571428,37.568592028827496,42005.71428571428,0.7692307692307693,12.24744871391589,42016.48351648352,150.0,11.021781834827635,9.476288355131825,100.0,92.85714285714286,-7.142857142857143,10.332322854550876,2.581098768356956,0.0,70.66333424844422,67.10733714592699,55.16616142727544,39.37634256308564,36.35483794820951,9.064513844628568,39.37634256308564,100.0,99.99999999999984,19.805979698766908,-90.93548615537144,0.0,0,0.9787357992175206,1,1,1,1,1,1,0,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,1,-1,-1,0,1,-1,-1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42025.0,0.0,0.0,0.0,42000.0,42000.0,0.0,0.0,0.0,0.5818387866020203,42025.5818387866,0.36304154992103577,42025.36304154992,1.1657966375350952,42026.165796637535,3.012786865234375,42028.012786865234,-63.689517974853516,41961.31048202515,-272.83477783203125,41752.16522216797,-117.74324798583984,41907.25675201416,-153.69259643554688,41871.30740356445,-73.63929748535156,41951.36070251465,188.37863159179688,42213.3786315918,-597.683837890625,41427.316162109375,-153.44888305664062,41871.55111694336,,,,,-51.36393356323242,41973.63606643677,123.65637969970703,42148.65637969971
1790,2023-11-02,42000.0,42000.0,42000.0,42025.0,0,0,0,0,0,0,0,0,42038.62468592767,42013.75,41988.875314072335,42013.64427881977,42013.5244505489,42010.892857142855,41998.505636628775,42012.0,42015.70709989466,42011.13267287587,42025.0,42012.5,42137.900390625,42275.80078125,-42275.80078125,42012.0,42016.97301789949,42015.178651197006,42012.25,42013.15053763441,0.0,-39.84501182803035,1.833338234871917,-0.3149349535120516,2.1482731883839685,0.0,-0.6089743589731774,0.6089743589731774,1.7136285965389106,-0.3094010272738292,2.02302962381274,312.0019226616861,0.0,296.30102282777847,0.0,0.0,0.0,1.0,100.0,-0.0002321907873858,0.0,0.0,0.0,33.32378400138516,0.0792951433703394,25.0,13.04490385296769,102.75632172421794,-7.660445341052272,10.896856213226382,0.9753179639418894,0.5335211993714135,42006.25,42000.0,42008.333333333336,42012.5,0.9499738640175692,42017.85714285714,39.49452214202166,42007.142857142855,0.8241758241758241,10.0,42018.68131868132,100.0,10.4188759015083,9.252180300002236,100.0,85.71428571428572,-14.285714285714286,10.332322854550876,2.581098768356953,0.0,66.87671369423569,63.51127102652274,55.16616142727544,9.06451384462849,28.265231451974586,9.064513844628568,9.06451384462849,100.0,99.99999999999984,25.041666935846568,-90.93548615537144,0.0,0,0.9787357992175206,1,1,1,1,1,1,0,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,1,-1,-1,0,1,-1,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,-25.0,-0.0005948839976204,-1.0,42000.0,42012.5,12.5,0.000297619047619,1.0,0.5818387866020203,42025.5818387866,0.36304154992103577,42025.36304154992,1.1657966375350952,42026.165796637535,3.012786865234375,42028.012786865234,-13.154841423034668,42011.845158576965,-252.4489288330078,41772.55107116699,-106.1364517211914,41918.86354827881,-151.55514526367188,41873.44485473633,-74.40999603271484,41950.590003967285,186.18679809570312,42211.1867980957,-604.69091796875,41420.30908203125,-155.2065887451172,41869.79341125488,,,,,-39.089786529541016,41985.91021347046,118.71334838867188,42143.71334838867
1791,2023-11-03,42000.0,42025.0,42000.0,42000.0,0,0,0,0,0,0,0,0,42037.5,42012.5,41987.5,42011.94775080867,42012.6519053522,42011.34615384616,41998.51390567746,42011.833333333336,42014.921744899926,42011.22739967648,42012.5,42012.5,42137.900390625,42270.284765625,-42270.284765625,42011.833333333336,42017.75812259788,42012.612308786825,42012.208333333336,42012.37634408602,0.0,-36.276911825606994,0.468120110243035,-0.1583239407610342,0.6264440510040693,0.0,-1.011396011395037,1.011396011395037,0.437559939273342,-0.1600088339643949,0.597568773237737,289.7160710429942,-25.0,300.1366640543657,0.0,-0.0594883997620421,-0.0005948839976204,0.9994051160023796,99.94051160023795,-0.0002246682691553,0.0,0.0,0.0,32.72922800128622,0.0779267333363957,25.0,12.826057839459782,129.028992550844,-1.4524062733926542,19.2814162908186,0.776827416121859,0.1040252064417013,42006.25,42012.5,42008.333333333336,42006.25,0.946616163289016,42016.42857142857,41.31937782696954,42005.0,0.8791208791208791,10.0,42017.307692307695,100.0,9.800859277268655,8.869939971090004,100.0,78.57142857142857,-21.42857142857143,-9.986185666079264,1.7666431621532714,0.0,63.22790465356024,65.50210455895237,45.00690716696037,6.0430092297523,18.16128854582221,0.0,6.0430092297523,0.0,66.66666666666656,23.41162819664224,-100.0,0.0,0,0.9762298427229056,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,1,-1,-1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42025.0,25.0,0.000595238095238,1.0,42012.5,42012.5,0.0,0.0,0.0,0.5818387866020203,42000.5818387866,0.36304154992103577,42000.36304154992,1.1657966375350952,42001.165796637535,3.012786865234375,42003.012786865234,-109.14389038085938,41890.85610961914,-288.90106201171875,41711.09893798828,-65.82660675048828,41934.17339324951,-134.3960723876953,41865.603927612305,-77.74134063720703,41922.25865936279,185.5101318359375,42185.51013183594,-617.8280029296875,41382.17199707031,-159.5648651123047,41840.435134887695,,,,,-50.89189529418945,41949.10810470581,122.4366226196289,42122.43662261963
1792,2023-11-06,42025.0,42025.0,42000.0,42025.0,0,0,0,0,0,0,0,0,42037.5,42012.5,41987.5,42013.53508581329,42013.4485566198,42012.30769230769,41998.78414437068,42012.5,42019.96087244996,42013.41076786985,42012.5,42012.5,42137.900390625,42264.8790703125,-42264.8790703125,42012.5,42018.472514193534,42014.896440966186,42012.1875,42013.22580645161,-0.9615384615390212,-17.31515706981378,1.3874720626263295,0.1508352599164385,1.236636802709891,-0.9615384615390212,-1.289173789172815,0.3276353276337937,1.304328408179572,0.1328586144643984,1.1714697937151737,269.02206596849464,25.0,278.6983309076253,-0.0022886437497152,0.0595238095238093,0.000595238095238,1.000595238095238,100.0595238095238,-0.0002092576642187,0.0,0.0,0.0,32.17714028690863,0.0765666633834827,25.0,12.56892764678123,149.92145926292184,10.879320417360846,19.61708671089819,0.5011866726837462,-0.2574947165762795,42018.75,42012.5,42016.66666666666,42018.75,0.9455216822729556,42018.57142857143,43.04749095060039,42006.42857142857,0.934065934065934,10.0,42019.50549450549,100.0,9.226986697617557,8.600045404014079,100.0,71.42857142857143,-28.571428571428573,8.216601166424924,1.76664316215326,0.0,59.71898585005862,61.86697592998402,54.10830058321247,6.0430092297523,7.050177434711093,9.064513844628568,6.0430092297523,89.58721952461337,63.19573984153769,27.901535393702385,-90.93548615537144,0.0,0,0.974017371074069,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,1,-1,-1,0,1,-1,-1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,-25.0,-0.0005948839976204,-1.0,42012.5,42000.0,-12.5,-0.0002975304968759,-1.0,0.5818387866020203,42025.5818387866,0.36304154992103577,42025.36304154992,1.1657966375350952,42026.165796637535,3.012786865234375,42028.012786865234,128.58509826660156,42153.5850982666,-284.84381103515625,41740.156188964844,-58.38386917114258,41966.61613082886,-145.6126251220703,41879.38737487793,-75.56763458251953,41949.43236541748,187.72030639648438,42212.720306396484,-619.8119506835938,41405.188049316406,-159.16250610351562,41865.837493896484,,,,,52.85685348510742,42077.85685348511,124.31051635742188,42149.31051635742
1793,2023-11-07,42000.0,42000.0,42000.0,42000.0,0,0,0,0,0,0,0,0,42036.12468592767,42011.25,41986.375314072335,42011.850182999166,42012.58090780562,42011.66666666666,41998.78920516414,42012.5,42018.96282882746,42013.54956939379,42012.5,42012.5,42137.900390625,42259.581488906246,-42259.581488906246,42012.5,42016.82720540874,42012.359180851934,42012.083333333336,42012.41935483871,-3.04487179487478,-61.059106882993206,0.0976484120619716,0.1401978903455451,-0.0425494782835735,-3.04487179487478,-1.6737891737882618,-1.371082621086518,0.0961514222653932,0.1255171760245973,-0.0293657537592041,249.80620411360215,0.0,258.79130727136635,-0.0072473718741011,0.0,0.0,1.0,100.0,-0.0002034960214669,0.0,0.0,0.0,31.6644874092723,0.0753916366887435,25.0,12.442955124309336,198.65952344584704,18.426377207060508,1.901154228355155,-0.3199437547511617,-0.8961731994429286,42000.0,42000.0,42000.0,42000.0,0.9326620687241598,42013.57142857143,9.360190801913326,42011.42857142857,0.1648351648351648,12.24744871391589,42013.73626373627,150.0,8.694105016512964,8.349429020300718,100.0,64.28571428571429,-35.714285714285715,-8.153361592170224,1.7666431621532543,0.0,56.35114209555682,58.37799657894727,45.92331920391489,3.021504614876111,5.035841024793633,0.0,3.021504614876111,9.020465611676746,32.86922837876327,26.953082595915383,-100.0,0.0,0,0.974017371074069,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,1,-1,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42227.5,227.5,0.0054166666666666,1.0,42000.0,42000.0,0.0,0.0,0.0,0.5818387866020203,42000.5818387866,0.36304154992103577,42000.36304154992,1.1657966375350952,42001.165796637535,3.012786865234375,42003.012786865234,247.83062744140625,42247.830627441406,-345.5967102050781,41654.40328979492,-25.35907745361328,41974.64092254639,123.9344253540039,42123.934425354004,-79.9394302368164,41920.06056976318,186.62603759765625,42186.626037597656,-628.0188598632812,41371.98114013672,-163.13162231445312,41836.86837768555,,,,,70.97535705566406,42070.975357055664,131.90660095214844,42131.90660095215
1794,2023-11-08,42000.0,42000.0,42000.0,42227.5,0,0,0,0,0,0,0,0,42118.96438210687,42021.375,41923.78561789313,42038.7342579225,42026.44665568913,42017.8173076923,42017.39412687767,42019.25,42029.38968738609,42013.9455723436,42113.75,42113.75,42137.900390625,42254.38985912812,-42254.38985912812,42019.25,42040.07794926586,42051.388852176846,42012.927083333336,42026.29032258064,8.125,109.238571651642,17.234138162632007,3.558985944802838,13.675152217829169,8.125,-0.5858262108255682,8.710826210825568,16.20764056358894,3.341941853537466,12.865698710051472,231.96290381977343,227.5,240.30621389484017,0.0193354552756046,0.5416666666666625,0.0054166666666666,1.0054166666666666,100.54166666666666,-6.024054460818107e-05,0.0,0.0,0.0,29.402738308609997,0.0696293607450358,0.0,12.518653623431115,155.4878802482614,12.926356422729002,-7.193356560434726,0.414885717095624,-0.3500092395583366,42056.875,42000.0,42075.833333333336,42113.75,3.9193891096596104e-10,42070.64285714286,81.53568151717995,41983.28571428572,6.71978021978022,86.72369918309528,42077.36263736264,7521.0,8.199286312630127,8.116713806852598,100.0,57.142857142857146,-42.85714285714286,56.43280311482389,1.7666431621532543,0.0,56.35114209555682,58.37799657894727,78.21640155741194,30.51719661024943,13.193903484959344,82.48707598611996,30.51719661024943,100.0,66.2025617120966,76.16395267909193,-17.51292401388004,0.0,0,0.9741961740083568,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,0,1,1,1,1,0,-1,-1,-1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42227.5,0.0,0.0,0.0,42000.0,42000.0,0.0,0.0,0.0,0.5818387866020203,42228.0818387866,0.36304154992103577,42227.86304154992,1.1657966375350952,42228.665796637535,3.012786865234375,42230.512786865234,-766.6749267578125,41460.82507324219,-699.2044677734375,41528.29553222656,-82.83950805664062,42144.66049194336,-155.5106964111328,42071.98930358887,-78.86921691894531,42148.630783081055,187.07028198242188,42414.57028198242,-607.4694213867188,41620.03057861328,-155.7860107421875,42071.71398925781,,,,,-186.02626037597656,42041.47373962402,209.03228759765625,42436.532287597656
1795,2023-11-09,42000.0,42000.0,42000.0,42227.5,0,0,0,0,0,0,0,0,42164.70548491821,42032.75,41900.79451508179,42063.04702585053,42039.417839193055,42029.41025641026,42039.478990121344,42026.833333333336,42039.29520301678,42014.57931311042,42227.5,42113.75,42137.900390625,42249.30206194556,-42249.30206194556,42026.833333333336,42080.90836485065,42085.4950639691,42014.71875,42039.72580645161,18.33333333333576,85.583506351694,30.46376246107684,8.93994124805764,21.5238212130192,18.33333333333576,1.867877492878405,16.465455840457352,28.69296294461674,8.41214607175332,20.28081687286342,215.39412497550396,227.5,223.14148433092305,0.0436196367673941,0.5416666666666625,0.0054166666666666,1.0054166666666666,100.54166666666666,0.0001938818013469,0.0,0.0,0.0,43.552542715137854,0.103137866828815,227.5,12.51737016666943,143.80742633687694,8.826833809879238,-15.79830758852349,0.5905010692811925,-0.1531139232615603,42056.875,42000.0,42075.833333333336,42113.75,3.9193891096596104e-10,42121.92857142857,85.38364790644899,41960.92857142857,12.384615384615383,107.75667032717745,42134.31318681319,11611.5,7.739811801881779,7.862683418825524,100.0,50.0,-50.0,56.43280311482389,1.766643162153252,0.0,35.32582412406396,36.59643377530946,78.21640155741194,54.99138399074656,29.510028405290768,82.48707598611996,54.99138399074656,100.0,69.67348853722547,120.04489532270742,-17.51292401388004,0.0,1,0.9741961740083568,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,1,0,1,1,1,1,0,-1,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,-227.5,-0.0053874844591794,-1.0,42000.0,42000.0,0.0,0.0,0.0,0.5818387866020203,42228.0818387866,0.36304154992103577,42227.86304154992,1.1657966375350952,42228.665796637535,3.012786865234375,42230.512786865234,-697.8536987304688,41529.64630126953,-640.9225463867188,41586.57745361328,-101.99835968017578,42125.501640319824,-157.48382568359375,42070.016174316406,-75.43602752685547,42152.063972473145,187.8508758544922,42415.35087585449,-599.6304931640625,41627.86950683594,-153.63253784179688,42073.8674621582,,,,,-175.40713500976562,42052.092864990234,197.9266357421875,42425.42663574219
