Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2019-12-07,2502,2502,2502,2528,1,12,2502,0,0,0,31,-83.0,-1.9460494088982905,-0.0546709001388921,1.967148707929124,0.1033170734026969,-0.2814963885093754,-0.4857478024007003,0.8689746529935911,-2.0553768125083107,-0.0085433857939138,0.0424893729614948,-2.982341,-4.117508,-0.24708427,-2.5622008,-2.0344582,-31.064993,-28.076221,-23.320524,-56.099003,-16.0861,-16.484003,-13.948285,1.6528698,-24.145954,-13.611642,-3.5107584,-3.205366,0.49362987,-4.9926457,1.270382,-27.352058,-0.24761264,-56.4307,-16.62789,-4.988286,-15.495978,6.2414,-8.429396,17.608158,-3.9035423
2019-01-08,2338,2366,2313,2329,25912,-16,2337,367,2000,0,79969,-9.0,-0.215444369915038,-1.4159018116391804,-3.8619694158207873,-0.8793383662466911,0.5659093323926958,-0.6148719417713439,8.990657785191346e-05,-2.175862384738767,0.7920115208688446,-0.2978070534091588,-2.454385,-3.3751965,-0.29601142,-2.6557307,-2.040344,-17.030647,-25.998795,-20.225266,-23.232222,-26.938984,167.05962,-5.858483,25.279581,27.785742,-144.48717,0.8670686,2.4787939,0.7454124,2.4361598,2.5324824,-22.856758,-0.42923567,-44.28652,-14.702181,-4.1029286,-15.097382,6.173021,-6.670319,17.198067,-1.1101718
2019-02-08,2340,2354,2307,2320,25381,-9,2330,262,58,0,72652,-12.0,-0.2856040336576023,-1.5708437193393956,-4.426864619755961,-0.9856410035983532,0.4931709001103316,-0.671252914579717,-0.0738235039514395,-1.866677964291304,0.658665070623731,0.027578864265011,-2.1969645,-3.0998583,-0.27091977,-2.7188435,-1.7970386,-15.003853,-16.642096,-15.090643,-20.285177,-27.835144,77.41858,-12.58827,-23.401745,65.04036,-38.99799,0.6842179,0.7409115,0.8997834,-1.3138458,0.86920524,-20.257845,-0.5834335,-44.799324,-12.063559,-2.4282308,-15.050667,6.147235,-8.594359,17.197916,-1.3149519
2019-05-08,2319,2336,2280,2308,23350,-12,2301,164,295,0,69749,-56.0,-1.3146124352152115,-1.769932619529191,-5.265377185834208,-0.9999076765451808,0.7557367309806986,-0.662417284583023,-0.207147193277471,-2.052333683300541,1.0218709831275576,0.5506355162011775,-2.5265248,-5.2639694,-0.281873,-3.3912659,-2.2368689,-28.911142,-21.72254,-21.746109,-34.88943,-27.835144,117.300476,-14.166588,-16.68642,59.2136,-44.334732,1.7513844,1.3577983,0.99410576,-0.76935524,0.5090754,-20.037066,-0.57220066,-46.176643,-12.683888,-0.42902747,-14.8799925,6.1316433,-9.3973875,16.984287,-0.73580456
2019-06-08,2300,2304,2246,2252,23955,-56,2262,378,900,0,64889,-28.0,-0.6597889069512783,-2.0734718041589217,-5.872486608412684,-1.0394486439098567,0.1933886403573692,-0.2964912410806702,0.162500638548471,-1.852703476543924,1.3700893318103065,0.7216114757963861,-1.0220098,-2.447238,-0.12560727,-1.75604,-1.1772245,-13.305617,-8.33897,-9.343148,-6.4070883,-0.76405716,138.98015,-1.7235656,-1.2940054,25.82151,-53.769268,3.2236419,2.9009507,1.1192433,2.185707,0.44842342,-19.930944,-0.46315482,-35.829567,-11.668157,1.1363539,-14.799729,6.139925,-7.830802,16.866554,-0.0058608744
2019-07-08,2263,2263,2217,2224,26751,-28,2228,70,0,0,57095,-19.0,-0.4493099157235856,-2.4164531124794286,-6.608361068454869,-0.9167450599705946,0.2494726132819578,0.0471685729459914,0.5755251975944831,-1.6272708746989548,1.339878873189755,0.6093989788197346,-0.07051904,-1.8812926,0.019177442,-1.3038207,-0.8792997,2.3292105,-20.002485,-11.689154,-15.080918,-15.525363,91.33443,-8.511143,-40.60479,25.851818,-35.096333,4.2506366,2.130286,1.1106521,-0.16193546,-0.1792991,-17.981283,-0.3413581,-28.912632,-11.404674,2.2363336,-14.723912,6.133764,-10.082182,16.690054,0.46266395
2019-08-08,2231,2232,2194,2205,18601,-19,2211,140,0,0,45826,-10.0,-0.2388309244958927,-2.729284044227833,-6.912440352190687,-0.5967635688196888,0.3677150934981269,0.1558690274251354,0.9096986518695164,-1.5161034854109123,1.2965679840254232,0.565658738435347,-1.1782868,-2.3044477,0.009121304,-1.8205814,-0.68082213,-15.668437,-10.649242,-9.884687,-10.717529,-18.470661,94.28572,-8.504583,-44.35195,15.834466,-43.19837,4.627214,1.4768908,1.12798,-2.0848558,-0.8184702,-20.623245,-0.20573185,-21.885773,-8.981009,4.2556725,-14.670267,6.1230135,-10.627006,16.595816,0.47978243
2019-09-08,2205,2216,2184,2195,14638,-10,2195,401,0,0,38752,-1.0,-0.0283519332681999,-3.0217921010503206,-6.737654983756725,-0.0620378602312725,0.5512296364011714,-0.1627899241219824,0.8223159266202169,-1.680533368249942,0.9948252029469044,0.3750781350039586,-1.6181574,-3.4275393,-0.055297352,-2.2287455,-1.1975013,-20.226606,-12.965061,-14.476485,-8.289516,-12.707047,109.2664,-7.78613,-48.32079,9.588466,-42.22319,4.572707,1.3278493,1.1641226,-2.2315822,-0.7584172,-21.079966,-0.40321103,-17.074936,-9.525681,1.6178323,-14.620969,6.101784,-10.899487,16.595219,0.27420053
2019-12-08,2201,2229,2191,2194,11837,-1,2207,66,0,0,31524,-41.0,-0.9638141165023902,-3.2156302571482165,-6.510784353648496,0.3467475605584562,0.6494755297234674,-0.9117273028059985,-0.0691079942747054,-1.8122250751710691,0.6702380209343303,0.3262261982530759,-2.5455496,-4.083841,-0.21556507,-2.5073683,-2.2245133,-16.536692,-23.641907,-15.601081,-30.6554,-24.740904,130.26532,-11.167261,-46.377426,13.786854,-20.545967,5.518423,1.8423623,1.2425023,-0.46054927,-0.5225109,-19.970366,-0.5935314,-14.413521,-8.4449415,-1.3934574,-14.604514,6.090727,-10.820014,16.603878,0.5848049
2019-02-09,2161,2161,2124,2161,2,0,0,0,0,0,3,23.0,0.5329253766723143,-4.954355920416588,-0.6389816780808429,2.802234830672349,-0.9056465137718646,-0.363658518579101,-1.3973082482067396,1.4533977521083683,1.379960800136416,-3.052185931779956,2.8266335,5.630157,0.92020833,4.8209853,2.3879626,19.956469,12.61651,18.784523,10.560221,18.814434,15.066602,17.269123,-32.514904,-67.46155,42.776398,6.5648036,6.9285464,1.3689362,11.072896,1.9662764,-16.403688,-0.5877469,-14.885718,-3.355773,0.5424675,-14.953397,6.108736,-2.9223697,16.841818,2.280361
2019-03-09,2161,2184,2124,2184,2,23,0,0,0,0,3,24.0,0.556311931253169,-4.9205056066585255,-0.2256722365875597,2.829054856070945,-0.5711858327005734,-0.3624821163931647,-1.7258624277764254,1.3010972483441712,1.0718900307651853,-2.6995789492991764,2.5987697,5.1356783,0.6699105,3.328774,2.0740304,11.100169,14.359842,11.773592,31.818928,10.309034,30.250431,11.132765,-27.744719,-61.18337,40.658783,5.754293,6.7045403,1.3141369,12.152552,2.3103483,-12.9077,-0.5885891,-14.574043,0.628756,4.009467,-14.9139,6.116309,-2.748488,16.957851,1.8737007
2019-04-09,2184,2208,2124,2208,2,24,0,0,0,0,3,-24.0,-0.5662426886278593,-4.847198088491818,0.0088084061183573,2.517573611222515,-0.603726166555752,0.0299140912934106,-1.9132360006669609,1.3164266792604993,1.179616439910488,-2.6100875351521253,2.9527886,5.280171,0.6584123,3.2950141,2.589512,11.100169,29.69593,20.7124,43.270554,17.32969,22.519886,9.045298,-25.086435,-58.691437,38.74318,5.2628284,6.632788,1.3557144,12.610219,2.282805,-8.23843,-0.3478532,-14.392107,4.9386725,9.315235,-14.898101,6.111371,-2.714569,16.999699,1.6257254
2019-05-09,2208,2208,2124,2184,2,-24,0,0,0,0,3,32.0,0.7434043679000071,-4.856389173451466,-0.5587705787187262,1.8722807709509717,-1.0934605852432446,-0.3942202336350117,-2.3859736662906417,0.6513952413121781,1.0721426699146963,-1.9959512895480376,3.4103594,4.843044,0.82802343,3.3043635,2.4947326,18.98868,22.695278,20.723795,27.10481,15.007341,31.866755,12.304535,1.4799062,-47.74902,72.95467,6.246946,6.4995937,1.4890656,11.793727,2.0510688,-2.353031,-0.004831532,-12.693241,9.116736,11.740792,-14.887498,6.1155353,-1.5708151,17.073885,2.1020482
2019-06-09,2184,2216,2124,2216,2,32,0,0,0,0,3,19.0,0.4393791583488953,-4.842898057553348,0.0782946242544763,2.3235661331910102,-0.4765435127194452,-0.4641492774572434,-2.091192938868346,0.6458952860698091,-0.0552284248376311,-0.0553378420071575,2.3788028,4.104408,0.49179384,3.0875173,2.028438,14.1709385,20.125805,15.744928,26.889736,11.441722,80.08618,2.901648,7.6696744,-17.07256,93.57414,4.4249825,4.6653576,1.1651142,9.698616,2.1290543,0.584425,0.3170657,-11.771695,10.871842,12.827184,-14.9746065,6.156393,-1.9029255,17.213097,1.0528953
2019-09-09,2216,2235,2124,2235,2,19,0,0,0,0,3,-17.0,-0.402536806561876,-4.897613102455406,0.8430293770810399,2.542627687864857,-1.011112531365164,-0.1876243334819652,-1.7218947634192592,-0.0585674916477451,-0.4778517364661045,0.5440765043717036,3.3742826,5.24466,0.7346939,3.6181548,2.603532,27.147324,32.009876,18.838959,25.645212,17.754942,77.56074,1.5485126,22.84925,-21.42511,102.93143,4.5564556,4.6420674,1.1321067,9.212114,2.05014,2.8220248,0.63723314,-9.682784,11.934352,12.498878,-15.029123,6.171363,-1.7050682,17.261808,1.0725888
2019-10-09,2235,2235,2124,2218,2,-17,0,0,0,0,3,17.0,0.3926060491871858,-4.770089300045119,0.5524376200485737,1.8732849681994448,-1.0308129100812633,-0.2803288543992387,-2.10721654333514,-0.1384778722089297,0.074259684897215,0.7504337073639273,3.2505553,3.8527887,0.7752338,3.2404742,3.7204258,35.035835,18.141712,20.355074,38.163498,15.43259,79.8113,5.0790734,31.209808,-21.120037,123.220726,4.693518,4.499449,1.2280588,7.5984087,1.936394,7.0926857,0.9633165,-6.4343057,9.25332,14.415701,-14.988262,6.150686,-1.6288605,17.22055,1.2216232
2019-11-09,2218,2235,2124,2235,2,17,0,0,0,0,3,9.0,0.2055136125403476,-4.823541269878054,1.4153263233137754,2.122498018193613,-0.9845016512061862,-0.0707546146485036,-1.8723096170646083,-0.3773490860238149,0.1617503526486786,0.4630256260462577,3.2489808,5.44199,0.7065346,2.8736987,2.852531,32.813717,20.005537,15.414807,32.617878,22.10584,74.69407,-0.28159955,27.74857,-19.821638,99.26664,4.28214,4.3041954,1.1750691,8.64135,2.141402,6.384852,1.2613896,-1.9776094,6.1393886,15.6613245,-15.011537,6.1637177,-1.7338039,17.253845,0.9339751
2019-12-09,2235,2244,2124,2244,2,9,0,0,0,0,3,93.0,2.1699841973321474,-4.64131393930235,2.411495207487649,1.8617291108742569,-1.0916369559499584,-0.1887121559967192,-2.0793158975033084,-0.3144648864042751,0.1432259838224039,-0.565608197077934,5.163112,8.523384,1.1339145,4.315285,6.0716324,43.582756,32.29515,38.40232,53.65486,29.04474,38.212193,0.78571284,28.567877,-17.86729,85.652435,5.159959,5.0178103,1.1732816,10.513757,2.4714277,2.9167435,1.5250947,-2.2600074,4.637319,17.715282,-15.004269,6.170925,-1.3252907,17.235764,1.2212563
2019-01-10,2453,2469,2445,2453,21367,11,2456,37,370,0,105386,29.0,0.6732447041574429,-1.3071159035786433,4.784873115622065,-1.928149558798154,-0.0519955318596414,-1.2937646775702765,-1.088310627555902,0.7617242707229174,1.1338861922875656,-0.1795013680376421,1.2309712,1.7677503,0.42571202,-0.20181443,0.8689972,11.62566,12.082414,-2.517732,14.684871,4.7203393,-2.2780585,-8.124977,45.763844,90.801506,74.85336,-0.36545613,-0.54082686,-0.25126427,-6.557351,2.3265376,2.6789482,1.5388553,-7.1714287,-0.020808244,19.167122,-15.435736,6.3102803,-3.968634,17.329828,-1.9502809
2019-02-10,2468,2500,2459,2482,18091,29,2484,1006,29,0,102755,38.0,0.8837236953851357,-1.0369694139038448,4.826379303557296,-1.951348506250008,0.1491212587343895,-1.3023498746958018,-0.7125723779863721,0.4044810421064689,0.5758046355416429,0.0524955276490368,-0.10216985,-0.9031108,0.40808704,-0.7179621,0.7489437,2.4369457,8.2276945,2.6390586,10.758659,-2.766777,-11.509344,-8.144007,35.45822,90.43844,77.97869,-0.95773953,-1.4086258,-0.35269514,-8.32019,2.2810113,3.6994317,1.3551793,-11.93346,-2.978695,19.829275,-15.424827,6.305427,-4.614535,17.30577,-2.1593497
2019-03-10,2485,2529,2474,2520,16740,38,2504,194,0,0,100041,-45.0,-1.0573603348258094,-0.7803786545081549,4.938311396793408,-1.9674620362163204,0.5290809910754813,-1.127579712141546,-0.5112151414872205,0.612926562015189,0.4179531024959961,0.2985856171810691,-1.6094521,-2.0678186,-0.0074025635,-1.5960716,-1.4483759,-18.484896,-12.9064245,-17.125095,-20.594143,-13.163718,-23.276417,-14.998683,37.242706,95.68695,68.899216,-0.9152872,-1.6792611,-0.45082727,-8.956701,2.2570162,7.5311985,1.1596216,-17.598412,-6.341253,20.432219,-15.417051,6.303729,-5.197055,17.27912,-2.3140903
2019-04-10,2532,2535,2468,2475,19102,-45,2496,24,0,0,101143,-53.0,-1.2444527714726474,-0.6911751555566836,3.779170334380641,-3.055822640255758,-0.6293471559723561,-1.1039456205302864,-0.70670492125601,0.4681547565936289,0.7908546940182195,-0.1577234362057117,-2.1670313,-1.5776054,-0.44806984,-1.4201874,-2.3727434,-4.106901,-13.460624,-11.915325,-28.37493,-5.266446,-68.26772,-4.019534,53.250393,84.51688,87.70455,-0.13284414,-0.22094886,0.17724958,-6.319276,2.0484805,7.3513393,1.0169156,-16.967323,-8.307457,22.49387,-15.347742,6.2459507,-4.3801517,17.292019,-2.1321464
2019-07-10,2470,2470,2396,2422,29886,-53,2421,1679,0,0,101230,26.0,0.6030850404148785,-0.6690025697341885,1.8388749787585708,-3.876673180260117,0.1526967102089579,-0.9242552860283898,-0.6013344116690763,0.7456107587289654,1.5077332837085076,-0.4228934358476885,1.3748354,2.6160154,0.64338166,0.64527273,2.155312,17.471592,8.112338,11.646657,27.529446,16.197166,-42.76464,6.828017,15.244966,79.12442,68.95755,-1.1214601,0.3041737,0.5908987,-1.1204997,2.0559635,8.5964365,0.80144274,-13.809613,-9.083618,24.607157,-15.252269,6.1988535,-6.6111093,17.287586,-1.7879617
2019-08-10,2416,2468,2391,2448,23496,26,2433,10,15,0,99419,-41.0,-0.9638141165023902,-0.6014181908764724,1.7442059689802971,-3.383343634740255,1.2314513507559195,-1.2123601991407034,-0.1601641720046325,0.7534684216614783,0.6460223936485607,0.1475791782817813,-1.9582617,-3.1711695,-0.30917183,-2.1020975,-1.6590029,-13.634084,-9.300859,-15.515047,-10.470972,-4.966849,-28.286482,-14.863302,10.110812,129.02304,25.565977,-3.1827695,-1.9393172,0.5252993,-5.349966,1.7389369,7.3089156,0.51181555,-13.1083145,-12.349592,25.156254,-15.305486,6.1927547,-8.339587,17.371513,-2.7963846
2019-09-10,2447,2462,2398,2407,13917,-41,2422,45,0,0,99008,53.0,1.2345220140979571,-0.6267311274246372,0.1535614047680818,-4.128761073895818,0.5947325703857913,-1.1469498440907246,0.2356354763911417,0.8681434629690471,0.6044654934959646,0.8515655431404303,-0.18371744,-0.075928725,0.3966722,-0.7766907,1.4196751,5.548822,-5.027969,10.928993,1.4994545,-5.3372865,-42.72731,-4.64972,35.665028,105.4538,57.06306,-1.1090834,-1.0161923,0.68238187,-3.712428,0.63731307,7.1059847,0.2314155,-8.695894,-12.109453,22.871506,-15.221769,6.1651845,-8.462419,17.249996,-2.1710978
2019-10-10,2405,2463,2404,2460,15323,53,2442,433,0,0,96641,46.0,1.0708161320319738,-0.5417371672254346,0.8470077996906781,-3.220103789896932,1.9026063841956684,-1.8824518973511988,-0.3167380477294906,0.5545638588935552,0.2537307913899722,0.5164742850958028,-0.39752802,0.490108,0.50541365,-0.8764865,1.4942706,-9.728634,13.146485,-1.7405478,0.8261804,-9.209929,9.634592,-18.194017,7.726581,141.4977,24.081472,-2.7710865,-1.7073041,0.5753671,-5.186434,1.6759694,4.1896887,-0.10847405,-8.684997,-12.434684,19.906061,-15.218201,6.19032,-8.373223,17.39745,-2.6673548
2019-11-10,2454,2558,2450,2506,27991,46,2520,194,0,0,96280,-57.0,-1.3379989897960665,-0.4554488557502603,2.3497592041004967,-2.6391968427028627,1.0555887430953632,-0.6527114257896239,0.2713549413395914,0.7900743489651367,-0.6182200234411656,-0.5831402996656546,-2.7000992,-4.5415735,-0.4917834,-2.9349096,-2.6530817,-16.451223,-20.042747,-18.00334,-29.254026,-11.061813,-63.28543,-14.512132,-6.548039,106.669334,-7.6797943,-3.7507954,-1.9829314,0.36671957,-4.8664665,2.50847,1.5848372,-0.41814664,-8.685099,-11.702827,17.277718,-15.393585,6.225913,-7.9170885,17.493639,-3.0447462
2019-01-11,2403,2482,2386,2478,34515,75,2438,198,0,0,73490,8.0,0.1821270579594928,-0.4979692449493356,-0.3634565238424808,-1.6671033937450015,1.4857882997219147,-1.2399747836343111,0.2360223249538456,0.4646016828629546,-1.1901701912038267,0.1963902578320933,-0.28596342,-1.6914258,-0.011032233,-1.3436887,-0.7854163,-16.60724,-6.871595,-8.7663,-16.821852,-9.27561,2.9274755,-18.540356,-47.223427,108.339165,-12.394121,-3.4251332,-2.0989954,0.43794057,-0.42162785,2.173344,-1.8652942,-0.7947063,-4.8980737,-11.955861,12.730093,-15.55589,6.2657638,-6.722006,17.638342,-2.895508
2019-04-11,2465,2510,2453,2486,27304,8,2484,190,71,0,66347,-2.0,-0.0517384878490546,-0.4450052224485385,0.2687306522222206,-1.3049623461382494,0.7570836517339519,-1.3364277667652475,0.808387164639033,0.2462903347292777,-1.151383159483525,0.433155520504521,0.19010949,0.97114086,0.35342485,0.41703662,0.5052194,-3.4733877,4.468988,0.30141675,7.8462186,-0.590074,-11.655214,-5.9619565,-26.810993,48.656075,26.853273,-5.347129,-3.7294047,0.4386781,-4.75859,0.5787198,-5.00372,-1.1419113,0.7303418,-11.972254,9.983913,-15.608286,6.2529864,-8.005843,17.637945,-4.184544
2019-05-11,2483,2496,2462,2484,22693,-2,2481,329,100,0,61979,-40.0,-0.9404275619215356,-0.5046110857166719,0.7898345126567194,-0.9567094549937148,0.2843481406669859,-1.414838691066196,0.888198981079578,0.1349133847374987,-0.9431555373991266,0.2210774741021562,0.60580903,0.62661964,0.3225857,0.47558773,0.24628077,1.0464531,-2.5907638,-6.053765,-0.6808451,-3.907622,-16.124031,-2.8977377,-23.454174,38.717155,34.55738,-5.6178503,-4.645648,0.3892328,-6.8165956,0.3047293,-7.6167107,-1.2067742,4.0434585,-9.834468,7.9658694,-15.593184,6.246737,-8.720986,17.638895,-4.517591
2019-06-11,2491,2492,2427,2444,18521,-40,2453,355,0,0,54708,-4.0,-0.0985115970107642,-0.7204925993803265,-0.564653152778348,-0.7619093440833897,-0.6052712824401725,-0.4607737370525723,0.5332176933635996,-1.4856076658047843,0.981504147774604,-0.0269459980380912,-0.18052457,-0.1798894,0.07330858,-0.44920704,-0.5436589,-3.6030807,-5.955667,-6.8937182,-5.045982,-6.3030906,3.4110246,-4.2280912,-1.1081091,8.237988,12.332403,-3.7121804,-4.2978487,0.46894726,-6.9219403,-0.14342527,-5.3497887,-0.96031636,15.695575,-9.977447,8.184234,-15.591144,6.2447815,-8.791825,17.665825,-4.051012
2019-07-11,2447,2452,2407,2440,21561,-4,2426,109,0,0,43939,63.0,1.4683875599065046,-0.8556559778752854,-0.7265872822085716,-0.2740385027912824,-0.0947641032562918,-0.8747193361850911,-0.132849591122504,-2.039834278593976,1.1286005158803876,-0.0153268243449534,-1.0846968,-2.294463,-0.010362217,-1.592384,-0.8761099,-31.790237,-9.3045845,-14.250973,-17.473156,-17.608335,45.406136,-13.015717,-13.017831,25.952003,1.9704944,-3.187182,-3.735243,0.51335037,-6.996641,-0.030948574,-3.6561043,-0.71680754,24.330929,-10.827977,8.44204,-15.497949,6.231636,-8.762531,17.612522,-3.6697333
2019-08-11,2440,2512,2438,2503,16739,63,2489,34,0,0,33861,30.0,0.6966312587382976,-0.7833201031132172,1.718366882275123,1.098602595936292,0.2727773617476522,-0.2353586263914498,0.3714104660189197,-1.9555331577838568,0.2835377671683444,0.0541821830434698,1.1809797,2.7690244,0.51797086,1.1442261,1.934811,22.86979,0.29663196,7.7206264,18.010916,11.108799,41.869034,-21.466324,-17.649515,3.1298926,-24.891855,-5.2248106,-4.0973196,0.35242113,-7.140689,1.8430865,-5.4885087,-0.5839111,26.040302,-13.201282,4.745256,-15.495914,6.242357,-9.937941,17.584509,-4.007695
2019-11-11,2502,2535,2483,2533,11321,30,2515,143,0,0,23416,100.0,2.3336900793981306,-0.7551112466454571,2.6327220683336536,1.4209406417170984,-0.3053128531766764,0.1555527081416707,1.0217693757930515,-1.7622098340489347,0.2174263367897176,0.0202879586710949,3.177989,5.1653037,0.6535962,2.5829444,3.7865312,28.95767,31.85835,25.033155,43.57487,5.9842906,10.202552,-14.236737,-9.965479,-33.89997,-6.702263,-4.57237,-3.936012,0.24532893,-7.477895,2.2610693,-8.57995,-0.43522933,26.912329,-15.298407,2.643577,-15.522077,6.261394,-9.357886,17.597971,-3.8500516
2019-12-11,2525,2648,2518,2633,10113,100,2610,194,365,0,14720,42.0,0.9772699137085548,-0.3995423554769859,4.441419697574707,1.601586098045919,-0.2681247858961497,2.818183020467244,2.9597448497271106,-0.1427930931021694,-0.1170384221225472,-0.0174206172887357,-3.9277027,-4.7097964,-0.8255082,-3.289957,-1.723653,-6.577768,-22.534489,-16.033745,-29.036102,-11.072003,-55.91933,-17.85712,-9.504978,-94.81024,-93.32956,0.76544434,-0.6671199,-0.90541226,-4.370912,3.036751,-13.320452,-0.41215637,12.194908,-17.658081,-0.006289536,-15.533533,6.370826,-4.7619653,17.173626,-0.9065235
2019-02-12,2600,2600,2590,2604,15,-13,2593,0,0,0,122,27.0,0.6264715949957333,2.0908662380327074,-0.5097589049673736,-4.243219516845957,1.907090126454878,-1.5935047955492487,0.0960479145870305,0.0577311746196677,0.2452276943383532,0.7301236770206948,-1.6315936,-1.5169888,-0.09012342,-1.8045471,-0.15623863,-17.95574,-9.097192,-13.624175,-3.788583,-9.566848,-60.13887,-12.075995,5.85456,87.67198,2.7390156,-0.27629197,-0.09781871,0.7228547,-3.611563,1.1262802,-17.659798,-0.4963946,7.5486593,-20.150192,-0.410426,-15.157022,6.178618,-7.9917097,17.237581,-2.088452
2019-03-12,2604,2604,2604,2631,2,27,2604,0,0,0,106,-19.0,-0.4493099157235856,2.035132235782469,-0.2551922515741212,-3.775475064313477,1.283395480856285,-2.6227766842852627,0.0857291712923896,-0.5967758831355793,-0.5314053024315954,0.5845839132807373,-1.1261076,-1.5347805,-0.14143558,-1.5159267,-0.6306643,-0.4193807,-1.7266442,-4.0581117,3.7463872,7.0455837,-56.34757,-17.900793,-1.150895,97.65438,2.8760831,-0.07927934,0.8240447,0.8417566,-1.3154131,1.3465625,-22.671204,-0.58283335,-1.9668491,-19.60431,-2.4674191,-15.06716,6.1485415,-8.549332,17.191175,-1.8786037
2019-04-12,2630,2630,2630,2612,8,-19,2630,0,0,0,104,33.0,0.7667909224808619,2.054854024245764,-0.5766323568428446,-3.73448734680104,1.1346394529976105,-2.6941976780791475,0.2954942061386656,-0.9938185793665266,-0.4835362694424995,0.0048291735474803,-0.788058,-2.0602868,-0.14612596,-1.6016736,-0.84631735,-3.299917,-11.684628,-7.8726645,-26.635777,4.805,-72.0007,-10.462457,-1.4351943,85.73999,0.8649571,1.001764,1.1220533,0.9108114,-0.19547345,1.2276843,-23.917826,-0.75669426,-12.931847,-16.772446,-3.6327698,-15.071262,6.1486077,-8.346858,17.201706,-1.5198246
2019-05-12,2600,2667,2600,2645,2,33,2634,0,0,0,103,7.0,0.1587405033786381,2.052043941072971,-0.1819038276178506,-3.12990410492144,1.7568458289520177,-2.185917815731058,0.1323701949050674,-0.8874778607254104,-1.145435657885229,0.1121987715816833,-0.8517646,-1.9061444,-0.16767727,-1.5472703,-0.42757085,-7.1076784,-12.304309,-8.830421,-16.149088,-8.816519,-56.907482,-19.918882,-5.84805,95.946495,-30.721382,-0.65955406,1.2133521,0.8417599,1.093818,1.9376198,-26.045008,-1.029972,-16.233711,-13.731435,-4.693146,-15.219723,6.195758,-6.3700104,17.413626,-2.0897214
2019-06-12,2645,2667,2600,2652,1,7,0,0,0,0,60,-6.0,-0.1452847061724737,1.9711164812198767,0.0474572573764672,-2.716475718239106,0.9941030131318408,-1.9689924498853584,0.411595073801665,-1.0029042109788795,-1.298600894715831,0.0711270529848591,-0.46112964,-0.3760037,0.07993706,-0.16464116,-0.058273233,2.595724,-16.56683,-2.0093188,-6.362597,-10.083179,-97.38301,-1.6993971,20.747438,90.94875,-22.000761,0.4368809,2.8126721,0.9899219,6.1729536,2.0195162,-28.860239,-1.1657794,-19.977491,-8.540822,-5.1880674,-15.255978,6.2100205,-2.9925582,17.525967,-1.5512334
2019-09-12,2652,2667,2600,2646,1,-6,0,0,0,0,51,27.0,0.6264715949957333,1.7715250748035154,-0.3270199608770654,-1.6256554144930218,0.2693609186144675,-1.427431853794229,0.1785612173592244,-2.8409625001336947,-0.6252651309520704,0.0502341064782198,-0.8599501,0.9717824,0.2342941,0.73974097,-0.39822528,-24.34667,-17.034443,-12.016809,-15.6647625,-15.322476,-58.046146,-5.5656266,34.87204,61.68675,-44.558887,0.782038,2.6159444,0.96450907,7.0701365,1.8591157,-30.21175,-1.2059555,-22.44583,-4.0873322,-4.064009,-15.27879,6.202506,-3.070138,17.460243,-1.3436837
2019-10-12,2646,2646,2629,2673,2,27,2638,0,0,0,51,-17.0,-0.402536806561876,1.7891286105972208,0.0402520984247918,-0.4450937546732534,1.7502632848490614,-1.563998700138688,0.2906182907653376,-2.58609710010403,-0.3213611407602892,0.4494036076619536,-2.0117893,-2.9209745,-0.08168752,-1.1379054,-0.14492376,-13.809505,-21.16277,-11.444143,-19.903671,8.237882,26.562176,-24.637846,-7.751106,33.57718,-40.479614,-3.0575533,-0.4655104,0.6201688,1.6655824,1.8452975,-33.80743,-1.2735237,-32.18663,-4.4790497,-6.298107,-15.383429,6.2186046,-6.672813,17.470894,-2.9962037
