Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2018-10-04,82.88,83.59,82.31,83.53,29969,0.62,83.08,479,417,0,72766,0.2999999999999971,0.2734013620906662,3.4000000000000004,5,5,1.399699278911054,7.121164041481272,-0.9495142707153864,-2.812300181966963,0.7346189027721965,0.1491998638886227,-1.574377403337512,2.16389228325162,1.472258526217827,1.7042194885389277,-0.012351907,0.008074202,0.013070225,0.009559754,0.0062663597,0.06456646,-0.12456088,0.4612701,0.03636705,0.043758616,-1.1089151,-1.9744023,0.6321834,-3.6986766,2.8272398,0.12658761,0.21126635,0.058367196,0.35847375,-0.049650375,-0.088183045,-0.19432828,-0.19620977,-0.12804115,-0.2209851,-0.006445917,-0.14079411,0.043733384,-0.41920376,-0.18563095
2018-11-04,83.66,84.04,83.31,83.83,22234,0.3,83.7,157,500,0,60212,-0.14,-0.1483442017503149,5.0,5,8,1.1262092072400696,7.266814449897953,-0.0432786301500878,-3.0433247949565554,-0.9003973876084772,-0.8720931314300773,-1.5785199950990048,1.5246215286223277,0.536694049867612,1.4834496474714884,-0.008437029,0.010177701,0.011286723,0.008416228,0.013147328,-0.11038938,-0.049633894,0.019848103,0.010072925,-0.15640311,-1.612837,-2.4406683,0.0651417,-3.6656878,3.375724,0.10847159,0.20224525,0.07693754,0.31960455,-0.063111015,-0.08476679,-0.1971271,-0.19750334,-0.15441498,-0.21393006,0.015357278,-0.1640031,0.0338945,-0.4253746,-0.18582664
2018-12-04,83.83,83.97,83.17,83.69,19374,-0.14,83.57,51,702,0,48125,-0.28,-0.2825359720633553,5.0,5,5,0.7007688006216294,7.408527174217203,0.7181901344063973,-3.519102885531572,-1.305001781212584,-0.9055192953117568,-1.756239346798709,1.7389690228255772,0.4920743010223982,2.306923590738563,-0.026936973,0.009368952,0.010069161,0.005589899,0.012365103,-0.10440266,-0.09642809,-0.0014938103,-0.259096,-0.62667775,-0.76562375,-1.2572504,0.14849494,-2.1162567,1.7267656,0.14165264,0.2703621,0.061529867,0.3322974,-0.049203042,-0.08112965,-0.19920094,-0.20071019,-0.180597,-0.21304451,0.01742705,-0.14190784,0.035389155,-0.42867044,-0.18622293
2018-01-05,84.66,85.3,84.66,85.12,17,0.44,84.88,0,0,0,35,-0.11,-0.1195888223975206,5.0,5,5,1.6965288065062034,8.642601743079211,0.9879110688623978,-0.1523902953617121,-1.265428612333219,-1.894307271905028,-0.6294764858424954,-1.396712464644244,-0.1587742154944883,0.2739692474898792,-0.02602668,0.009679352,0.0077065593,-0.001997071,0.0018522333,-0.1492335,-0.052617516,-0.4632469,-0.39951143,-0.2773053,-2.6516843,-3.7376382,-0.25884387,-1.45121,3.3783028,0.052075457,0.15298386,0.06871113,0.13642934,-0.06484755,-0.0796764,-0.20122269,-0.19945575,-0.20419095,-0.21051982,0.027981965,-0.15907393,0.033392634,-0.43290132,-0.18650845
2018-02-05,85.33,85.38,84.65,85.01,12,-0.11,84.91,0,0,0,18,-0.56,-0.5509195126894361,5.0,5,5,0.5176363391167056,8.800404395766453,1.122861153398803,-0.2983966973268904,-1.6251313061283768,-1.839463352315924,-0.7154834065387972,-0.9498421053658944,-0.3767350602497857,1.140216392191576,-0.04266756,0.009253998,0.005697506,-0.008666455,0.0017419526,-0.26044866,-0.084331825,-0.13839988,-0.47609937,-0.18460268,-2.096832,-3.2284884,-0.30752924,-1.6037425,3.3123093,0.068714716,0.17761433,0.06939989,0.17241207,-0.06460585,-0.07752047,-0.20052978,-0.1973071,-0.2251957,-0.2089342,0.031388354,-0.15769558,0.03368895,-0.4345955,-0.18661381
2018-03-05,84.75,84.85,84.75,84.45,5,-0.56,84.81,0,0,0,18,1.899999999999992,1.8070215942396937,5.0,5,5,-2.044684533356407,8.900189597594176,0.6627251737226642,-0.0871242508840277,-1.9548987218520184,-1.5642971640790897,0.2435504768398624,-0.4917310510398377,-0.3228804052901873,0.8076222671793679,0.19137116,0.035981625,0.032968313,0.12764078,0.0980256,1.2866416,0.5051622,1.3269974,0.9371284,1.2125844,-0.5325753,-3.568865,-0.50008583,-2.3091526,4.234878,0.08302259,0.17134292,0.061164036,0.1350331,-0.05941743,-0.07426643,-0.1977577,-0.19386195,-0.24317244,-0.20855771,0.032831248,-0.15432198,0.032926064,-0.4387557,-0.18689384
2018-04-05,84.9,86.0,84.9,86.35,13,1.9,85.42,0,0,0,13,-0.36,-0.3592169836708069,3.4000000000000004,5,5,2.3101139552776058,8.98776713537883,1.1552615506836543,-0.480666066200109,-0.965180759710505,-0.9796392285225606,-0.0047957448252373,-0.7060138585779822,0.2358727067611096,0.3409282851402959,-0.032266118,0.0071774162,0.008247851,-0.019268649,-0.0077752494,-0.2483398,-0.07227777,-0.22802883,-0.3346863,-0.22207242,-3.2369576,-4.603949,0.23648989,-1.729706,4.091931,0.03180926,0.14531952,0.07127689,0.12851356,-0.06652747,-0.071980625,-0.20137146,-0.18667205,-0.26338592,-0.2185396,0.004246484,-0.15663652,0.039740533,-0.42569458,-0.18601346
2018-07-05,87.69,87.69,86.65,85.99,3,-0.36,87.22,0,0,0,26,-0.61,-0.5988451449440932,5.0,5,5,-0.6760736923074098,9.595747859048148,2.1611802282491768,-0.816775116452062,-0.7914080973060164,-0.8808236133093702,-0.0952429751335533,-0.2554397275074275,0.2524664179133572,0.2341124635579514,0.079010375,0.030635161,0.023019038,0.06852085,0.050951485,0.7028209,0.5329889,1.3338268,0.54188377,1.7040424,-0.71565187,-3.8941119,-0.25209123,-2.9176197,3.0571308,0.06848544,0.16844557,0.07378178,0.087334715,-0.07252291,-0.077250406,-0.1987484,-0.18081339,-0.25566962,-0.22793475,0.00883913,-0.15976201,0.033727895,-0.43032193,-0.18622126
2018-08-05,86.12,86.87,85.11,85.38,18257,-0.61,85.92,0,20,0,143356,0.48,0.4459336382074351,5.0,5,5,0.5494777951978717,9.350538829057228,1.5859245554647987,-0.652667363011107,-0.4634405642330708,-0.8983483920449599,-0.4341539181691878,-0.3683436915396407,0.0147523325270881,0.0230240883014727,0.0055506206,0.010841001,0.014138233,0.009608013,0.009175023,0.22701359,-0.030891912,0.21423513,0.05206478,0.35896075,-0.5726812,-3.8319676,0.06343349,-3.423652,3.2206798,0.06420165,0.1579336,0.08148259,0.19907443,-0.07126905,-0.08449481,-0.19919163,-0.17068963,-0.24482521,-0.24036285,0.0019394675,-0.16225259,0.031926714,-0.42347628,-0.18576713
2018-09-05,85.65,86.04,85.18,85.86,12142,0.48,85.67,379,395,0,142133,-1.3,-1.2602188700583636,3.4000000000000004,5,5,1.2473080416809146,9.219233772292668,0.7620729114803068,0.0651968173933313,-0.9026995810189772,-1.172037390576544,-0.0240868206401535,-0.9087917464224472,0.1878203988514562,0.6166006324375775,-0.09779095,0.0061137616,5.785127e-05,-0.031248583,-0.01960711,-0.850056,-0.32797295,-0.9562406,-0.5628395,-1.1792203,-1.5968256,-4.4084287,0.21232815,-2.9696088,4.4482207,0.03768488,0.069848634,0.07739378,0.0075413785,-0.06568647,-0.093029894,-0.19930686,-0.15724944,-0.22948638,-0.24635878,-0.002055709,-0.15730578,0.03620504,-0.42081085,-0.1856785
2018-10-05,86.01,86.17,84.05,84.56,20648,-1.3,84.94,420,1,0,141059,0.06,0.043358327268314,5.0,7,5,0.3182750907126015,9.121078705866656,-0.9426223419908322,1.0062159417623135,-0.1962976762963372,-0.977902172608097,0.7380091763912559,0.0375565062389104,-0.6390859870843559,0.7158673697905982,-0.030429339,0.003242939,0.002889491,-0.007879197,-0.002536156,0.11231009,0.29567635,-0.5598789,-0.40272868,-0.011725835,-0.29435727,-4.1934423,0.1428098,-3.2900445,5.176478,0.00920872,0.041428257,0.08444145,-0.08590642,-0.07635337,-0.10129459,-0.19913141,-0.1487163,-0.21239586,-0.2449575,-0.005150909,-0.17452632,0.029871406,-0.42094555,-0.18548389
2018-11-05,84.56,84.96,83.5,84.62,18907,0.06,84.13,204,0,0,138728,-0.92,-0.8959840649229683,5.0,5,5,1.0766660257271548,8.91212527148094,-1.387029903245323,1.256795666986369,-0.5154933729754282,-1.062837342179846,0.6462932243630223,-0.3534126911798479,-0.563912747829643,0.8064483858203297,-0.09806676,0.0077641876,-0.00029494675,-0.03460008,-0.015653284,-0.74593633,-0.2904214,-0.5698152,-0.63165087,-1.3771421,-1.3011805,-4.327991,-0.2798218,-3.0214832,5.673981,-0.013969625,0.0133849,0.07484783,-0.10058699,-0.06845286,-0.1102833,-0.19789445,-0.1412899,-0.19928451,-0.24275047,-0.0042588604,-0.16096343,0.029880937,-0.4216427,-0.18566291
2018-01-06,93.16,94.49,92.72,93.3,25624,0.15,93.5,41,0,0,104630,-1.2,-1.164367605549049,5.0,5,5,1.177155199733374,13.314969368104531,7.290847156413625,-2.68864876302026,2.603320704846923,1.1641283261503792,-0.8328677335730257,-0.3323566772857089,-0.5771518537055982,-0.032426323498663,-0.103542395,0.0070127654,0.0008628185,-0.045315225,-0.029685514,-0.8648387,-0.2777567,-0.6319753,-0.5550451,-0.7007968,1.1473538,-3.9006689,0.6529875,-5.64032,-0.04234555,0.10963977,0.16418853,0.11509122,0.26645723,-0.10310056,-0.12214936,-0.19549248,-0.13174166,-0.19998623,-0.2490479,-0.007920495,-0.17099123,0.031674586,-0.41058046,-0.18420906
2018-04-06,93.3,94.52,92.07,92.1,19418,-1.2,93.0,490,316,0,99811,-2.26,-2.1803910093477827,3.4000000000000004,5,5,0.5836983802547909,13.267981767279869,5.916748410239217,-1.5994414439077866,1.1641047694240658,-0.3172752175293869,-1.0069493269903338,0.0500011577603089,-3.1758334365663705,1.1547482715614996,-0.25443786,-0.026595874,-0.028874116,-0.16109364,-0.15093957,-1.7698576,-1.0510367,-2.1803284,-1.8445326,-2.0532308,2.179842,-3.057901,0.6773067,-4.343816,0.5040377,0.14484204,0.14654449,0.0971365,-0.005562267,-0.085991696,-0.13349171,-0.19281007,-0.11792728,-0.20152694,-0.25564915,0.017500428,-0.15710804,0.04304109,-0.41965008,-0.1851177
2018-05-06,92.24,92.28,89.73,89.84,23101,-2.26,90.56,359,100,0,97903,1.1099999999999994,1.049796604616116,5.0,5,5,0.1639506554201161,13.067745996320491,3.4707934151308706,-0.1014937138580093,2.868378831019307,0.5779228834544063,0.6238468264085164,0.9812032848505686,-2.860948722546509,2.150097772781708,0.113140084,0.0059185014,0.030982547,0.0648839,0.049653538,0.77060276,0.37460375,1.4382951,0.7677635,1.0496058,3.1860607,-3.0853877,0.0006996396,-5.7746906,1.4723614,0.16576736,0.21451288,0.09024953,0.27659366,-0.08193196,-0.14327021,-0.18689835,-0.105924115,-0.202299,-0.25787225,-0.0116104735,-0.15805002,0.04384638,-0.4111439,-0.18449683
2018-06-06,89.75,91.71,89.35,90.95,17155,1.11,90.61,14,92,0,92848,2.769999999999996,2.640927595470734,5.0,5,5,1.6569818955964295,13.31558722262078,3.4603272173142896,0.4990543837459727,2.9297178873823464,0.9023564802364225,1.1870792442203473,1.5458281494598332,-2.5775666635823877,-0.5327631794116849,0.26719502,0.018310728,0.0440232,0.17476864,0.10754483,2.032123,1.0329707,2.0813074,2.1106205,2.1265051,1.424399,-5.4515796,0.23786193,-5.2077465,4.0054073,0.107837245,0.1808599,0.10112759,0.6353978,-0.09010854,-0.1432927,-0.18672478,-0.096728824,-0.21875438,-0.2598886,-0.023257697,-0.16413456,0.03869012,-0.40515703,-0.18408898
2018-07-06,91.3,94.95,90.45,93.72,33479,2.77,92.59,24,0,0,89390,1.2199999999999989,1.1552329955763614,3.4000000000000004,5,5,1.706763003976906,14.125020943385683,4.905637004547376,-0.0912551983382537,4.644223506506662,1.5258099070260378,-0.1401364832932234,1.147481040576959,-2.350184641114281,-2.0155865728753044,0.15086436,0.021748886,0.039342448,0.07991906,0.06513536,0.98456,0.46109307,1.0878671,1.0229627,0.866784,1.1237322,-5.5728803,1.1110035,-6.038433,3.8838203,0.1724611,0.35128817,0.1071264,0.98476595,-0.101338334,-0.14293857,-0.18950433,-0.1017247,-0.23452833,-0.26393318,-0.013114053,-0.15924403,0.04209019,-0.4042007,-0.18383133
2018-08-06,93.97,95.84,93.59,94.94,29932,1.22,95.11,169,1000,0,80297,-0.19,-0.1962698340049722,5.0,5,5,1.628794878697326,14.617969229896511,5.526317945996843,0.0069684364146647,4.65199747939732,1.845389444199797,0.3278110302977273,1.0800689548184028,-0.8238748897946088,-1.929297390743436,-0.024974456,0.011425178,0.010434052,0.0060878037,0.0056079174,-0.059357356,-0.12612617,-0.021252995,0.008686003,0.048293035,1.8794119,-6.136559,0.46592376,-6.7087865,3.3289914,0.13995573,0.21301809,0.1214752,0.61725223,-0.11686991,-0.14131647,-0.19025564,-0.107838586,-0.25551006,-0.2676088,-0.02561769,-0.17174268,0.02967139,-0.39796627,-0.18325312
2018-11-06,95.55,96.5,94.0,94.75,20342,-0.19,95.12,205,1500,0,72479,0.4599999999999937,0.4267633853055661,5.0,5,5,0.8990645882296672,14.7697232256127,5.281182584514367,0.3603326387165511,5.604832943274194,1.7840304790682795,0.284253386192296,0.0843769252143679,0.1389348954603146,-1.1007409039261096,-0.0005481324,0.0111978175,0.008977579,0.006914195,0.0076650805,0.15052612,-0.043977134,0.43376833,0.077968635,0.00094164565,2.3330822,-5.7172575,0.2006976,-7.703837,2.3860762,0.13465285,0.14751227,0.13056862,0.35678616,-0.12173922,-0.1403805,-0.19332333,-0.10842502,-0.26767516,-0.2722161,-0.03117985,-0.17409277,0.023526324,-0.39919373,-0.18328497
2018-12-06,95.19,95.85,94.67,95.21,17599,0.46,95.27,173,3686,0,64088,-1.4,-1.356070134567678,5.0,5,5,1.270758764845003,14.650016059616336,3.857589595576042,1.3887074266056854,3.686357818361848,0.5253885597360954,-0.0290539200276568,-0.7256014330319472,-0.5765447347167073,0.5540190113870314,-0.09583291,0.0053028357,-0.003576663,-0.06283478,-0.023483338,-1.0913262,-0.43013257,-1.3881379,-0.88996863,-1.2142985,1.6373799,-5.3855925,-0.22802758,-5.7506056,4.227899,0.08708123,0.097522676,0.12048252,0.14122725,-0.11236204,-0.13938102,-0.19488737,-0.11402939,-0.275857,-0.27299863,-0.02437679,-0.16697595,0.031622708,-0.39910448,-0.1834203
2018-02-07,84.44,84.44,84.44,84.5,51,-0.88,84.44,0,0,0,209,0.04,0.0241880743664511,3.4000000000000004,5,5,1.2002987987732427,8.802914757484622,-9.162497667825924,-2.8057121371389373,-0.3625940419728528,0.2400688638602505,-3.958531650895719,0.6834594483714281,-1.645412826069408,1.708654974664086,0.0659575,0.0065131807,0.013190828,0.020674376,0.020546641,0.22082077,0.056056935,-0.39307547,0.5451129,-0.12032123,-2.8300583,-2.4974113,0.53211653,-4.2482066,3.84892,0.0955974,0.34021968,0.024606705,0.44264776,-0.0054283408,-0.12636842,-0.19782409,-0.11692576,-0.266612,-0.26812392,0.09072808,-0.12562688,0.0373442,-0.4467895,-0.1878154
2018-03-07,84.44,84.44,84.44,84.54,7,0.04,84.44,0,0,0,161,-0.81,-0.7905476739627224,5.0,5,5,1.1619815589391558,8.79246446921864,-7.139547487128837,-3.944307697391433,-1.010364663406537,0.4152643139865642,-2.872453008324402,0.9158847839713588,-0.9293405589712224,-1.41091845374598,0.020607706,0.016921613,0.011314296,0.03427823,0.018602682,-0.2111275,-0.0046040867,-0.5190807,-0.10118974,-0.5496014,-2.5214734,-4.09165,0.186808,-3.9763308,3.7029853,0.15661883,0.390889,0.03955822,0.6191689,-0.015007728,-0.11624935,-0.20331828,-0.12000987,-0.25717616,-0.26511434,0.08700228,-0.13253856,0.03170658,-0.4491404,-0.18786393
2018-05-07,84.44,84.44,83.73,83.73,17,0.0,84.23,0,0,0,154,2.6499999999999915,2.525906078059552,3.4000000000000004,5,5,0.1287287913433575,8.665732050250105,-7.058256481600414,-4.246487161013064,-0.6803138143843481,0.6177720618149332,-1.422596617969634,1.156805651413065,-0.9608913457739736,-1.7662483754500045,0.23098242,0.01620775,0.032465804,0.14448467,0.08348063,1.8760567,0.7426083,1.8733003,1.762682,2.0097961,-1.5556173,-4.488222,0.4474511,-4.2891245,3.6557567,0.15397626,0.40064946,0.037367404,0.7372839,-0.0145157175,-0.10693664,-0.20999466,-0.12689413,-0.24927127,-0.2667932,0.07811606,-0.13397714,0.03186181,-0.4490695,-0.18796922
2018-06-07,84.12,84.95,84.12,86.38,3,2.65,84.4,0,0,0,127,0.2000000000000028,0.1775500975813571,5.0,5,5,3.8473667840864656,8.743124759428294,-4.471151426705349,-5.516302953102005,-0.209014747365686,0.907548752449004,-1.3169354867974858,0.4639063813941407,0.0568674340314857,-2.506776383969989,0.039121173,0.014817158,0.02060119,0.021747097,0.027775472,0.106052265,0.09171058,-0.19181444,0.2344015,0.1362318,-3.8139164,-5.0923843,0.34909323,-3.4092228,2.554387,0.22839399,0.4815689,0.049314756,0.9265918,-0.026238916,-0.106001765,-0.21316552,-0.13628666,-0.2452929,-0.27028716,0.061583407,-0.13937148,0.036333047,-0.4387827,-0.18697593
2018-09-07,85.96,87.09,85.43,86.58,26,0.93,86.5,0,0,0,126,0.9200000000000016,0.8676792020484205,5.0,5,5,1.490654918605433,9.128844866121222,-3.923040465033559,-5.751498751728141,0.6226759482400324,1.1544956415420868,-0.6771306184646071,0.3081026340294414,0.3704483141039065,-1.0393697107187132,0.07374885,0.018200994,0.021694502,0.03892458,0.026704114,0.54615307,0.22609507,0.9342719,0.33370018,1.3054634,-1.8593602,-4.022325,0.16866449,-4.616239,1.3483821,0.22528656,0.4052611,0.055132512,0.7859847,-0.030189639,-0.10320461,-0.21251331,-0.13589992,-0.24474186,-0.265216,0.03964885,-0.13905947,0.032160293,-0.43679732,-0.18685323
2018-10-07,86.66,86.83,86.31,87.5,12,0.92,86.6,0,0,0,132,-2.26,-2.1803910093477827,5.0,5,5,2.734408775454717,9.12895533503273,-2.7585011375801662,-6.002841955530908,0.3551375907562091,1.1597140028746478,0.0374545690368325,-0.05313858424777,1.285284694002096,-0.3891803121559678,0.095924184,0.019991128,0.024589341,0.052896317,0.04378311,0.7237863,0.42286044,0.35191754,0.00590816,0.3395256,-2.4291408,-4.2954674,0.13095282,-4.2293296,0.6462278,0.22027723,0.38757902,0.05961302,0.6804646,-0.039430052,-0.10420328,-0.21417777,-0.13464627,-0.24629462,-0.2617948,0.027367888,-0.14209278,0.034156688,-0.4303311,-0.18636481
2018-11-07,86.58,86.58,85.21,85.24,61,-2.26,85.73,0,0,0,129,4.0,3.8198981489353065,5.0,5,5,0.1128543650520097,9.075402115968314,-3.5412455919251267,-5.61457741624388,1.1298611462747916,1.0980653824792976,0.8602113307095686,0.4452153397870135,0.4188332482805907,0.4044152608780361,0.3452058,0.038123738,0.056004707,0.2588535,0.13335669,2.8307736,1.7958834,3.1557367,2.1441917,3.3801854,0.5807839,-3.213266,-0.16048312,-5.421259,-0.5426434,0.26219636,0.44817895,0.05257867,0.8447537,-0.026962867,-0.102714315,-0.21012068,-0.12823392,-0.24644256,-0.26102787,0.040577564,-0.13500793,0.033704337,-0.43821657,-0.18691964
2018-12-07,86.13,89.24,86.13,89.24,44,4.0,88.24,0,0,0,126,-0.34,-0.340046730768944,5.0,5,5,2.09340819550114,9.71202115854528,-0.4654719907934065,-7.271174070407358,2.219277412270492,1.202964035683819,-1.388619874282385,-1.1168231963655897,0.4111789136863262,0.5611666172619666,0.07916372,0.024710262,0.021066763,0.027061097,0.027615892,-0.02951588,0.08844497,0.123189874,-0.12258202,-0.32201996,-2.6914284,-2.3120198,0.47416085,-4.6077147,-0.3196773,0.2722255,0.5091892,0.0617491,0.83353233,-0.050773647,-0.10320315,-0.21089251,-0.121006966,-0.25111294,-0.26463297,0.026619883,-0.13993177,0.037264112,-0.4237694,-0.18591295
2018-01-08,89.59,90.57,89.59,89.06,13,-1.22,89.92,0,0,0,176,0.3799999999999954,0.3500823736981162,5.0,5,5,0.5771748654342218,11.22678745163389,-0.3065392107904144,-0.2657678410049039,-0.7591126958286493,-1.718987729509144,0.2119793839599428,-2.0112484554756747,-0.591097388832048,2.368032500310968,-0.00067862746,0.0035212284,0.008545038,0.00826945,0.010546638,0.099456206,-0.055826392,-0.10071295,-0.041554283,-0.074226156,-1.5003335,-3.6446548,-0.50630444,-2.6959283,2.914391,0.06833887,0.15595269,0.08025563,0.081339814,-0.07494568,-0.10576578,-0.20796156,-0.11289127,-0.24750406,-0.26209906,0.037162036,-0.1606629,0.040061403,-0.43371364,-0.18631542
2018-02-08,88.88,89.26,88.66,89.44,17,0.38,88.87,0,0,0,188,-0.77,-0.7522071681589966,5.0,5,5,2.06423361557814,11.147046946084243,-0.1350530743690938,-0.3223792192826072,-1.1638925719938904,-1.6473739034937116,0.2882243756050379,-1.7110631547723292,-0.5304282924964336,1.4967090532589142,-0.07551339,0.0071217543,0.0024407574,-0.018762672,-0.0053913654,-0.48866048,-0.21378598,-0.5524809,-0.45417354,-0.6768258,-2.4924235,-4.5611873,-0.4164015,-2.1570358,3.769647,0.04180047,0.094072476,0.081595786,-0.014528933,-0.07687732,-0.107468605,-0.20519848,-0.10468179,-0.24749827,-0.25880745,0.025533961,-0.1644847,0.037162006,-0.42963156,-0.18604223
2018-03-08,89.39,89.9,87.4,88.67,48,-0.77,88.66,0,0,0,191,0.02,0.0050178214645882,5.0,5,5,0.8428104896231421,11.185283826748412,-0.7448040746104314,-0.3149879817655318,-0.0342947398114392,-1.1495324255673416,0.5138656463352608,-1.3221624334051794,-0.9453724524724972,0.794110521810939,-0.04657077,0.008151209,0.006499153,-0.017899068,-0.0053434637,-0.19992623,-0.15770394,-0.19441028,-0.24658975,-0.44102207,-1.3382577,-4.473874,-0.45840895,-3.023108,3.2855248,0.026244646,0.09476008,0.08387666,0.056164835,-0.0781406,-0.108181246,-0.20398813,-0.094531596,-0.24608737,-0.2543508,0.024848364,-0.16205896,0.03647126,-0.4322371,-0.18626156
2018-06-08,87.87,88.54,87.63,88.69,33,0.02,88.01,0,0,0,199,-0.47,-0.4646533746310529,5.0,5,5,2.0453096651649507,11.04201232729555,-0.7547103542331034,-0.3187615562797508,-0.820684430042566,-1.171739652834762,0.7174268153432234,-1.3390787740263863,-0.6420174147472425,0.3567030409288768,-0.081369005,0.007632628,0.004689937,-0.02548577,-0.007994459,-0.5948529,-0.22452465,-0.5203816,-0.47556078,-0.6430958,-2.00644,-5.1089706,-0.42744774,-2.5721557,3.8302422,0.011713943,0.07609661,0.08258585,-0.007090079,-0.07820248,-0.1096603,-0.2040234,-0.09096989,-0.25061172,-0.25066593,0.02192484,-0.16432911,0.035398304,-0.43060896,-0.18614599
2018-07-08,88.53,89.31,87.81,88.22,25,-0.47,88.88,0,0,0,204,-0.83,-0.8097179268645852,5.0,5,5,0.9052172641667232,11.110634850361947,-1.0612775318991845,-0.4377660113068962,-0.8972103714734299,-1.0225370628809396,0.9835131697094028,-0.5310923768630114,-1.0211350225121554,0.0364936879538431,-0.075689375,0.008695044,0.0059298906,-0.019111319,-0.00747015,-0.54709536,-0.2763614,-0.58705074,-0.32718524,-0.3966152,-1.3112781,-5.1302366,-0.45367348,-2.8662348,4.056828,0.018830433,0.11236439,0.08281544,0.10309973,-0.077842556,-0.10836191,-0.20257965,-0.087806314,-0.25460142,-0.25540075,0.022657113,-0.1616914,0.036108855,-0.43300536,-0.18632527
2018-08-08,88.08,88.08,87.49,87.39,11,-0.83,87.72,0,0,0,191,-0.13,-0.1387590752993835,5.0,5,5,-0.0283995765837653,10.876470855222436,-2.5721129410055648,0.4483040388431804,-0.8165852692817283,-0.9919549758326176,1.6712987812761235,-0.8779988462383254,-0.4276003706805159,0.4310476831004222,-0.029078068,0.010153584,0.007932435,0.010954793,-0.0011363259,0.035933275,-0.05787847,0.05223288,0.07692702,0.39443466,-1.2353215,-5.490112,-0.68321407,-3.1917589,5.108325,-0.018217472,0.064247206,0.07559548,-0.030084418,-0.069002554,-0.10682014,-0.20174181,-0.0890967,-0.23982805,-0.25826898,0.021702768,-0.15749522,0.034300935,-0.43483067,-0.18643281
2018-09-08,87.38,87.38,87.05,87.26,15,-0.13,87.24,0,0,0,188,-1.4,-1.356070134567678,5.0,5,5,0.8177963795871535,10.629451505653686,-3.6179032529834902,1.3134809941812924,-1.180026753499565,-1.1274139876395723,1.8866833192856316,-1.2289575921270677,-0.3073283513069909,0.0898188243178276,-0.1407199,0.0049413578,-0.006609487,-0.06337331,-0.038194854,-1.0726016,-0.46118316,-1.0664461,-0.91402745,-1.5578799,-2.0752885,-6.1844916,-0.75380355,-2.8226254,6.383014,-0.039918367,0.040278994,0.069367595,-0.13764347,-0.061144132,-0.105303735,-0.2044701,-0.09280029,-0.22580959,-0.25792778,0.025383458,-0.15463644,0.03349622,-0.43464473,-0.18642014
2018-10-08,87.66,87.82,85.52,85.86,62,-1.4,86.01,0,0,0,190,-2.72,-2.6213068260906303,3.4000000000000004,5,5,0.425729768468392,10.251510205346069,-5.34521799421604,1.6141478108199443,0.4045429104639864,-0.4210440060177933,1.5830557079653838,-1.530266628456937,-0.0584288001659449,0.0185152739821697,-0.29199138,-0.022520492,-0.022207247,-0.17724738,-0.13351455,-2.0002184,-1.0209748,-1.5009328,-2.2210646,-1.9345505,-1.7779917,-6.0144205,-0.3876709,-4.2301283,5.8336387,-0.066074565,0.084836006,0.05534642,-0.03795073,-0.04399834,-0.10108693,-0.20243712,-0.09700328,-0.21350753,-0.25630477,0.029388938,-0.14706892,0.035737295,-0.43541223,-0.18674499
2018-04-09,82.7,83.02,81.52,82.78,12,0.0,82.25,0,0,0,179,-1.07,-1.0397609616869403,5.0,5,5,1.04375108726884,6.704245234110607,-3.826311766102204,-5.184228951234285,-1.863052249285273,-0.4101472281111792,1.2813472754284343,0.1429537969206591,0.3682087495566969,0.8102691053343726,-0.06530381,0.00902658,0.007373953,-0.016520647,-0.0014128393,-0.6171061,-0.2099326,-0.1399355,-0.3639821,-0.9575717,-1.7517853,-3.0379026,-0.35738045,-2.1205347,1.4366688,0.19962323,0.3648673,0.046299305,0.4781468,-0.020716378,-0.09502607,-0.20387822,-0.09624942,-0.20877439,-0.25414267,0.053115398,-0.12573199,0.029491754,-0.44222242,-0.1873635
