,DAILY_CLOSEPRICE_CHANGE
2172,-0.014303363331489375
2173,-0.00655844209619273
2174,0.021376696233849378
2175,-0.0051454028907658295
2176,-0.017155073754928443
2177,-0.0034331248407389182
2178,0.002817271232842321
2179,0.00031713664714246145
2180,0.02232627288613584
2181,-0.029817645628036044
2182,-0.0003079268039482985
2183,0.005942528878964541
2184,0.002817330842173914
2185,0.01883191425878589
2186,-0.019447767866682487
2187,-0.0003079268039482985
2188,-0.0034331844500705114
2189,0.002817330842173914
2190,0.03070746412686284
2191,-0.03132331773475944
2192,0.005942588488296134
2193,-0.0003079268039482985
2194,-0.0034331844500705114
2195,0.018697852872031823
2196,-0.01931370647992842
2197,0.021998540781034085
2198,-0.022614394388930682
2199,-0.0003079268039482985
2200,0.016190207510551165
2201,-0.016806061118447763
2202,-0.0003079268039482985
2203,-0.0003079268039482985
2204,-0.0003079268039482985
2205,0.01995471562868343
2206,-0.020570569236580027
2207,-0.0003079268039482985
2208,-0.0003079268039482985
2209,0.03406978808473291
2210,0.0009813634290902335
2211,-0.0015972170369868306
2212,-0.03468564169262951
2213,-0.0003079268039482985
2214,-0.0003079268039482985
2215,0.01990214019821785
2216,-0.011142280477079382
2217,-0.0034331248407389182
2218,0.00873248403487261
2219,-0.015598852935013646
2220,0.012488169971929019
2221,-0.003995658102987968
2222,0.0014522771486798803
2223,-0.0021400792198099875
2224,0.003325321566014798
2225,-0.000845483756259614
2226,-0.015565292881326437
2227,0.002817330842173914
2228,0.012193044171208978
2229,-0.0003079268039482985
2230,0.003566977796295355
2231,-0.0035577679531011925
2232,-0.0009329902550390585
2233,-0.0003079268039482985
2234,0.005942588488296134
2235,0.0017735714459695255
2236,0.0024718351562572597
2237,-0.0004983190090583361
2238,0.002182968335354547
2239,-0.0007194696292706893
2240,0.0028885043840967063
2241,-0.004996856436434512
2242,0.0019349339065934698
2243,-0.0015580537061298185
2244,0.0021922673910831545
2245,-0.00358930128951422
2246,0.0026346282408394543
2247,0.0006559560879206302
2248,-0.0003079268039482985
2249,0.0009422000982332214
2250,-0.0013915648429888247
2251,0.0007757112350922276
2252,0.0009421404889016281
2253,0.00031713664714246145
2254,-0.0003079268039482985
2255,-0.002798225849935212
2256,0.003432499144220135
2257,0.0009421404889016281
2258,0.00031713664714246145
2259,0.0009421404889016281
2260,0.0013109434234713942
2261,-0.0019267970313679914
2262,0.0009422000982332214
2263,0.0034423346839330873
2264,-0.0003535279426174173
2265,0.0015704228438984478
2266,0.002784009225813077
2267,0.0010179039493571304
2268,-0.0015580537061298185
2269,-0.0009329306457074654
2270,0.0007133002649136975
2271,-7.908657996037411e-05
2272,-0.0009329902550390585
2273,0.0007501984411701539
2274,-0.00011592514688523108
2275,-0.001857352160061416
2276,0.003741692747196278
2277,0.00031713664714246145
2278,0.00031713664714246145
2279,-0.0003079268039482985
2280,0.0022094944879137123
2281,-0.00032515390077885603
2282,-0.0003079268039482985
2283,0.0009421404889016281
2284,0.0006417690670013465
2285,-0.00506814919702049
2286,0.004752726620355769
2287,-0.0009329902550390585
2288,0.00031713664714246145
2289,-0.0009329902550390585
2290,-0.0007170852560069475
2291,0.001351298940960277
2292,-0.0009329306457074654
2293,0.00031707703781086823
2294,-0.0009329306457074654
2295,-0.0011828725730795386
2296,0.0024421497091236346
2297,-0.0009329902550390585
2298,3.184638613536818e-05
2299,0.0034202792312434467
2300,-0.003921861750475061
2301,0.0023632865634252652
2302,-0.0009329902550390585
2303,-0.0003079268039482985
2304,0.0015105154656468527
2305,0.0007015572265897551
2306,-0.0025107896529907433
2307,-0.0009329902550390585
2308,0.00031713664714246145
2309,-0.0009329902550390585
2310,0.004518581165856003
2311,-0.0032593040298119066
2312,0.0013868857119216762
2313,0.0006652551436492373
2314,-0.0023508578163250493
2315,0.005794459299285975
2316,-0.0070353763582733314
2317,-0.0009329306457074654
2318,0.00031707703781086823
2319,-0.0009329306457074654
2320,0.0009747467932833405
2321,0.0001959508760126202
2322,-0.0020944780811408626
2323,-0.0003079268039482985
2324,-0.0015580537061298185
2325,0.0006349736031996737
2326,0.0003691755936236935
2327,-0.005053187254790488
2328,-0.0003079268039482985
2329,-0.0003079268039482985
2330,-0.0006819157503667073
2331,6.606214247011033e-05
2332,-0.001064965315187344
2333,0.00044911170729074716
2334,0.0009422000982332214
2335,0.00032619726554468956
2336,0.001901910336890605
2337,0.0014807107998500411
2338,-0.004940525618078536
2339,0.0015672039399923943
2340,0.007064734155546147
2341,-0.004555330117320523
2342,-0.0015580537061298185
2343,0.00719271539047766
2344,-0.0003079268039482985
2345,0.015970845170286622
2346,-0.00408572780302594
2347,0.00031713664714246145
2348,-0.0009329902550390585
2349,0.002817330842173914
2350,0.006919823870442041
2351,-0.006563806936036159
2352,-0.001279797346250777
2353,-0.0003079268039482985
2354,0.0015672039399923943
2355,-0.0007425980499290146
2356,0.0013768117348823506
2357,0.00031713664714246145
2358,-0.0009329902550390585
2359,0.00031713664714246145
2360,0.002019042673472075
2361,0.0008015220756722672
2362,-0.003119281709898478
2363,0.004686202606297281
2364,-0.009677381153166024
2365,0.010069998217170395
2366,-0.0013101384960319277
2367,0.002817330842173914
2368,0.00031713664714246145
2369,0.0021922673910831545
2370,0.0018992875263004836
2371,0.003735314548715758
2372,0.0015858616607811959
2373,-0.002201715268677793
2374,-0.0021162354871725373
2375,0.005510063178252787
2376,0.0019329071893192874
2377,0.002817330842173914
2378,-0.0003079268039482985
2379,-0.0003079268039482985
2380,0.002507958411202998
2381,0.003126643663813244
2382,-0.0003079268039482985
2383,0.0015672039399923943
2384,0.0017903812774789302
2385,-0.0031035448463577636
2386,0.007890025351459896
2387,-0.0003079268039482985
2388,0.002817271232842321
2389,-0.0003079268039482985
2390,0.003397150810585115
2391,-0.0008877467723594929
2392,0.002817330842173914
2393,0.002817330842173914
2394,0.002817330842173914
2395,0.0009375505703689179
2396,-0.002134773989298152
2397,0.0008984468488434992
2398,-0.0003079268039482985
2399,0.003932561826959068
2400,-0.002408321211981303
2401,5.2173168208792696e-05
2402,-0.0003079268039482985
2403,0.0006988151973364476
2404,-0.0013146688052330447
2405,-0.00045259865172602457
2406,0.0004618084949201937
2407,-0.0003079268039482985
2408,0.0034423942932646804
2409,0.0009421404889016281
2410,0.0037617214826117366
2411,0.002498003652826865
2412,0.0009421404889016281
2413,0.0015672039399923943
2414,0.002817330842173914
2415,-0.00202843094173512
2416,0.005787961882142268
2417,0.0015672039399923943
2418,0.002817330842173914
2419,-0.0003079268039482985
2420,0.008321418084202965
2421,0.0066889569291799286
2422,0.005942528878964541
2423,0.00031713664714246145
2424,0.0021922673910831545
2425,-0.003296023378073583
2426,0.011539725896942837
2427,0.003333488044443127
2428,0.002817330842173914
2429,-0.0034331844500705114
2430,0.0034177160299849185
2431,0.005788140710137049
2432,0.002069829823989849
2433,0.003118834841374474
2434,-0.0003079268039482985
2435,0.0006980998853573226
2436,0.008061819445112726
2437,-0.0003079268039482985
2438,0.005942528878964541
2439,-0.0062348826443025295
2440,0.0056096703713457334
2441,-0.005531492531497741
2442,0.004924997588661344
2443,-0.0003079268039482985
2444,0.0021922673910831545
2445,0.001267190174081672
2446,-0.0012579803308875091
2447,0.002817330842173914
2448,-0.0003079268039482985
2449,0.002817330842173914
2450,-0.0006165839229400901
2451,0.003125928351834119
2452,0.002817330842173914
2453,-0.0003079268039482985
2454,-0.0003079268039482985
2455,0.0004711075506487947
2456,0.005163554133699034
2457,0.0013247727884011125
2458,0.0061850196398874095
2459,-0.0033762575383986027
2460,0.00030151900226493383
2461,-0.0024267404954437318
2462,0.001615308670588448
2463,-0.002653852048815446
2464,0.00031707703781086823
2465,-0.001991830812136636
2466,0.0007509733624808724
2467,0.004577773232128473
2468,-0.0027046391993332136
2469,0.0009853572543070113
2470,-0.0006677883387790169
2471,-0.000605138931274114
2472,0.002817330842173914
2473,0.00031713664714246145
2474,0.0009272977653348187
2475,-0.00035501817590726073
2476,-0.0002459927084225269
2477,0.00031713664714246145
2478,0.00031713664714246145
2479,0.00031713664714246145
2480,-0.007933808204052463
2481,0.006692891145065107
2482,-0.0003079268039482985
2483,0.0036943033285793438
2484,-0.0018099627414444814
2485,0.0021922673910831545
2486,-0.0003079268039482985
2487,0.0009422000982332214
2488,-0.0003079268039482985
2489,0.0016231174930272116
2490,-0.007301472414507278
2491,0.0035044476074536446
2492,-0.0003079268039482985
2493,-0.0003079268039482985
2494,-0.0009329902550390585
2495,-0.004469909945146854
2496,0.0063542505322817175
2497,-0.0009329306457074654
2498,0.0016533394241451823
2499,0.0014810684558396005
2500,-0.0008977611400672251
2501,-0.002420243078300025
2502,-0.0007310338395998521
2503,-0.0016557534006117751
2504,0.0017850164376355018
2505,0.002410974028700166
2506,-0.0011087781739086598
2507,-0.0035960967533158928
2508,0.0009421404889016281
2509,0.00031713664714246145
2510,0.002162641553281123
2511,-0.0015284278683277868
2512,0.00031713664714246145
2513,-0.0003079268039482985
2514,0.0009422000982332214
